origin,destination,airline_code,airline_name,flight_number,travel_date,departure_time,arrival_time,booking_window_days,collection_date,collection_mode,source_name,source_url,raw_displayed_price_text,raw_total_fare,base_fare,udf_fee,asf_fee,gst_tax,yq_surcharge,convenience_fee,comparable_fare,cabin_class,fare_family
DEL,PAT,QP,Akasa,QP614,2026-01-21,14:30:00,16:20:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/QP/2026-01-21,"INR 4,597.59",4597.59,3889.72,250,30.0,194.49,233.38,0.0,4597.59,ECONOMY,Saver
DEL,PAT,QP,Akasa,QP920,2026-01-24,16:10:00,18:12:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/QP/2026-01-24,"INR 4,102.04",4102.04,3443.28,250,30.0,172.16,206.6,0.0,4102.04,ECONOMY,Saver
DEL,PAT,QP,Akasa,QP592,2026-01-27,20:25:00,23:05:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/QP/2026-01-27,"INR 3,273.22",3273.22,2696.59,250,30.0,134.83,161.8,0.0,3273.22,ECONOMY,Saver
DEL,PAT,QP,Akasa,QP828,2026-01-30,20:45:00,22:30:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/QP/2026-01-30,"INR 6,248.18",6248.18,5376.74,250,30.0,268.84,322.6,0.0,6248.18,ECONOMY,Saver
DEL,PAT,QP,Akasa,QP881,2026-02-02,07:20:00,09:47:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/QP/2026-02-02,"INR 4,870.21",4870.21,4135.32,250,30.0,206.77,248.12,0.0,4870.21,ECONOMY,Saver
DEL,PAT,QP,Akasa,QP250,2026-02-05,20:30:00,22:11:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/QP/2026-02-05,"INR 4,681.71",4681.71,3965.5,250,30.0,198.28,237.93,0.0,4681.71,ECONOMY,Saver
DEL,PAT,QP,Akasa,QP327,2026-02-08,20:40:00,22:54:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/QP/2026-02-08,"INR 4,177.42",4177.42,3511.19,250,30.0,175.56,210.67,0.0,4177.42,ECONOMY,Saver
DEL,PAT,QP,Akasa,QP524,2026-02-11,05:30:00,08:04:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/QP/2026-02-11,"INR 3,726.31",3726.31,3104.78,250,30.0,155.24,186.29,0.0,3726.31,ECONOMY,Saver
DEL,PAT,SG,SpiceJet,SG495,2026-01-15,06:25:00,08:23:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/SG/2026-01-15,"INR 5,301.51",5301.51,4523.89,250,30.0,226.19,271.43,0.0,5301.51,ECONOMY,Saver
DEL,PAT,SG,SpiceJet,SG201,2026-01-18,20:55:00,23:07:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/SG/2026-01-18,"INR 4,316.08",4316.08,3636.1,250,30.0,181.81,218.17,0.0,4316.08,ECONOMY,Saver
DEL,PAT,SG,SpiceJet,SG240,2026-01-21,05:20:00,07:50:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/SG/2026-01-21,"INR 4,253.18",4253.18,3579.44,250,30.0,178.97,214.77,0.0,4253.18,ECONOMY,Saver
DEL,PAT,SG,SpiceJet,SG242,2026-01-24,19:40:00,22:07:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/SG/2026-01-24,"INR 3,725.46",3725.46,3104.02,250,30.0,155.2,186.24,0.0,3725.46,ECONOMY,Saver
DEL,PAT,SG,SpiceJet,SG181,2026-01-27,05:20:00,07:17:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/SG/2026-01-27,"INR 3,295.68",3295.68,2716.83,250,30.0,135.84,163.01,0.0,3295.68,ECONOMY,Saver
DEL,PAT,SG,SpiceJet,SG661,2026-01-30,18:50:00,21:27:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/SG/2026-01-30,"INR 5,679.53",5679.53,4864.44,250,30.0,243.22,291.87,0.0,5679.53,ECONOMY,Saver
DEL,PAT,SG,SpiceJet,SG894,2026-02-02,09:15:00,11:23:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/SG/2026-02-02,"INR 4,592.03",4592.03,3884.71,250,30.0,194.24,233.08,0.0,4592.03,ECONOMY,Saver
DEL,PAT,SG,SpiceJet,SG344,2026-02-05,11:55:00,14:44:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/SG/2026-02-05,"INR 3,846.51",3846.51,3213.08,250,30.0,160.65,192.78,0.0,3846.51,ECONOMY,Saver
DEL,PAT,SG,SpiceJet,SG213,2026-02-08,20:40:00,23:26:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/SG/2026-02-08,"INR 3,597.74",3597.74,2988.95,250,30.0,149.45,179.34,0.0,3597.74,ECONOMY,Saver
DEL,PAT,SG,SpiceJet,SG747,2026-02-11,14:50:00,16:50:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-PAT/SG/2026-02-11,"INR 3,258.12",3258.12,2682.99,250,30.0,134.15,160.98,0.0,3258.12,ECONOMY,Saver
BOM,COK,6E,IndiGo,6E398,2026-01-15,11:00:00,13:48:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/6E/2026-01-15,"INR 5,703.14",5703.14,4890.22,245,30.0,244.51,293.41,0.0,5703.14,ECONOMY,Saver
BOM,COK,6E,IndiGo,6E684,2026-01-18,11:10:00,14:05:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/6E/2026-01-18,"INR 4,637.53",4637.53,3930.21,245,30.0,196.51,235.81,0.0,4637.53,ECONOMY,Saver
BOM,COK,6E,IndiGo,6E636,2026-01-21,10:05:00,12:42:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/6E/2026-01-21,"INR 4,264.56",4264.56,3594.2,245,30.0,179.71,215.65,0.0,4264.56,ECONOMY,Saver
BOM,COK,6E,IndiGo,6E905,2026-01-24,14:45:00,16:17:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/6E/2026-01-24,"INR 3,717.91",3717.91,3101.72,245,30.0,155.09,186.1,0.0,3717.91,ECONOMY,Saver
BOM,COK,6E,IndiGo,6E581,2026-01-27,05:55:00,08:14:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/6E/2026-01-27,"INR 3,252.19",3252.19,2682.15,245,30.0,134.11,160.93,0.0,3252.19,ECONOMY,Saver
BOM,COK,6E,IndiGo,6E359,2026-01-30,18:00:00,20:15:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/6E/2026-01-30,"INR 5,923.42",5923.42,5088.67,245,30.0,254.43,305.32,0.0,5923.42,ECONOMY,Saver
BOM,COK,6E,IndiGo,6E453,2026-02-02,08:55:00,11:45:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/6E/2026-02-02,"INR 4,949.00",4949.0,4210.81,245,30.0,210.54,252.65,0.0,4949.0,ECONOMY,Saver
BOM,COK,6E,IndiGo,6E695,2026-02-05,18:25:00,20:12:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/6E/2026-02-05,"INR 3,913.63",3913.63,3278.05,245,30.0,163.9,196.68,0.0,3913.63,ECONOMY,Saver
BOM,COK,6E,IndiGo,6E659,2026-02-08,10:55:00,12:47:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/6E/2026-02-08,"INR 3,444.55",3444.55,2855.45,245,30.0,142.77,171.33,0.0,3444.55,ECONOMY,Saver
BOM,COK,6E,IndiGo,6E801,2026-02-11,13:40:00,16:30:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/6E/2026-02-11,"INR 3,465.49",3465.49,2874.31,245,30.0,143.72,172.46,0.0,3465.49,ECONOMY,Saver
BOM,COK,AI,AirIndia,AI238,2026-01-15,06:40:00,08:14:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/AI/2026-01-15,"INR 6,248.76",6248.76,5381.76,245,30.0,269.09,322.91,0.0,6248.76,ECONOMY,Saver
BOM,COK,AI,AirIndia,AI144,2026-01-18,19:15:00,20:50:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/AI/2026-01-18,"INR 5,459.11",5459.11,4670.37,245,30.0,233.52,280.22,0.0,5459.11,ECONOMY,Saver
BOM,COK,AI,AirIndia,AI417,2026-01-21,14:30:00,17:09:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/AI/2026-01-21,"INR 4,799.44",4799.44,4076.08,245,30.0,203.8,244.56,0.0,4799.44,ECONOMY,Saver
BOM,COK,AI,AirIndia,AI137,2026-01-24,19:55:00,21:49:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/AI/2026-01-24,"INR 4,360.10",4360.1,3680.27,245,30.0,184.01,220.82,0.0,4360.1,ECONOMY,Saver
BOM,COK,AI,AirIndia,AI982,2026-01-27,19:00:00,21:53:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/AI/2026-01-27,"INR 3,786.91",3786.91,3163.89,245,30.0,158.19,189.83,0.0,3786.91,ECONOMY,Saver
BOM,COK,AI,AirIndia,AI227,2026-01-30,19:25:00,21:50:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/AI/2026-01-30,"INR 6,399.45",6399.45,5517.52,245,30.0,275.88,331.05,0.0,6399.45,ECONOMY,Saver
BOM,COK,AI,AirIndia,AI861,2026-02-02,13:30:00,15:43:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/AI/2026-02-02,"INR 5,970.41",5970.41,5131.0,245,30.0,256.55,307.86,0.0,5970.41,ECONOMY,Saver
BOM,COK,AI,AirIndia,AI608,2026-02-05,18:40:00,20:57:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/AI/2026-02-05,"INR 5,290.36",5290.36,4518.34,245,30.0,225.92,271.1,0.0,5290.36,ECONOMY,Saver
BOM,COK,AI,AirIndia,AI631,2026-02-08,09:05:00,11:29:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/AI/2026-02-08,"INR 4,656.09",4656.09,3946.92,245,30.0,197.35,236.82,0.0,4656.09,ECONOMY,Saver
BOM,COK,AI,AirIndia,AI716,2026-02-11,20:10:00,22:49:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/AI/2026-02-11,"INR 3,666.37",3666.37,3055.29,245,30.0,152.76,183.32,0.0,3666.37,ECONOMY,Saver
BOM,COK,IX,AirIndiaExpress,IX205,2026-01-15,06:25:00,09:19:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/IX/2026-01-15,"INR 5,093.10",5093.1,4340.63,245,30.0,217.03,260.44,0.0,5093.1,ECONOMY,Saver
BOM,COK,IX,AirIndiaExpress,IX556,2026-01-18,16:30:00,18:21:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/IX/2026-01-18,"INR 4,380.58",4380.58,3698.72,245,30.0,184.94,221.92,0.0,4380.58,ECONOMY,Saver
BOM,COK,IX,AirIndiaExpress,IX459,2026-01-21,13:00:00,15:15:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/IX/2026-01-21,"INR 4,077.81",4077.81,3425.95,245,30.0,171.3,205.56,0.0,4077.81,ECONOMY,Saver
BOM,COK,IX,AirIndiaExpress,IX545,2026-01-24,09:55:00,11:32:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/IX/2026-01-24,"INR 3,582.55",3582.55,2979.77,245,30.0,148.99,178.79,0.0,3582.55,ECONOMY,Saver
BOM,COK,IX,AirIndiaExpress,IX752,2026-01-27,11:25:00,14:00:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/IX/2026-01-27,"INR 2,958.05",2958.05,2417.16,245,30.0,120.86,145.03,0.0,2958.05,ECONOMY,Saver
BOM,COK,IX,AirIndiaExpress,IX795,2026-01-30,07:00:00,08:48:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/IX/2026-01-30,"INR 5,497.55",5497.55,4705.0,245,30.0,235.25,282.3,0.0,5497.55,ECONOMY,Saver
BOM,COK,IX,AirIndiaExpress,IX794,2026-02-02,19:40:00,21:14:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/IX/2026-02-02,"INR 4,756.14",4756.14,4037.07,245,30.0,201.85,242.22,0.0,4756.14,ECONOMY,Saver
BOM,COK,IX,AirIndiaExpress,IX341,2026-02-05,19:55:00,22:11:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/IX/2026-02-05,"INR 3,745.03",3745.03,3126.15,245,30.0,156.31,187.57,0.0,3745.03,ECONOMY,Saver
BOM,COK,IX,AirIndiaExpress,IX680,2026-02-08,05:50:00,07:39:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/IX/2026-02-08,"INR 3,451.22",3451.22,2861.46,245,30.0,143.07,171.69,0.0,3451.22,ECONOMY,Saver
BOM,COK,IX,AirIndiaExpress,IX479,2026-02-11,10:40:00,12:19:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/IX/2026-02-11,"INR 3,236.26",3236.26,2667.8,245,30.0,133.39,160.07,0.0,3236.26,ECONOMY,Saver
BOM,COK,QP,Akasa,QP642,2026-01-15,10:30:00,12:40:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/QP/2026-01-15,"INR 5,475.65",5475.65,4685.27,245,30.0,234.26,281.12,0.0,5475.65,ECONOMY,Saver
BOM,COK,QP,Akasa,QP355,2026-01-18,06:00:00,07:53:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/QP/2026-01-18,"INR 4,758.16",4758.16,4038.89,245,30.0,201.94,242.33,0.0,4758.16,ECONOMY,Saver
BOM,COK,QP,Akasa,QP496,2026-01-21,14:05:00,16:08:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/QP/2026-01-21,"INR 4,081.72",4081.72,3429.48,245,30.0,171.47,205.77,0.0,4081.72,ECONOMY,Saver
BOM,COK,QP,Akasa,QP820,2026-01-24,13:15:00,16:03:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/QP/2026-01-24,"INR 3,772.82",3772.82,3151.19,245,30.0,157.56,189.07,0.0,3772.82,ECONOMY,Saver
BOM,COK,QP,Akasa,QP602,2026-01-27,08:05:00,09:52:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/QP/2026-01-27,"INR 3,142.81",3142.81,2583.61,245,30.0,129.18,155.02,0.0,3142.81,ECONOMY,Saver
BOM,COK,QP,Akasa,QP562,2026-01-30,07:40:00,09:21:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/QP/2026-01-30,"INR 5,705.00",5705.0,4891.9,245,30.0,244.59,293.51,0.0,5705.0,ECONOMY,Saver
BOM,COK,QP,Akasa,QP965,2026-02-02,10:55:00,13:09:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/QP/2026-02-02,"INR 4,870.92",4870.92,4140.47,245,30.0,207.02,248.43,0.0,4870.92,ECONOMY,Saver
BOM,COK,QP,Akasa,QP663,2026-02-05,14:20:00,16:28:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/QP/2026-02-05,"INR 4,209.95",4209.95,3545.0,245,30.0,177.25,212.7,0.0,4209.95,ECONOMY,Saver
BOM,COK,QP,Akasa,QP828,2026-02-08,18:55:00,20:47:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/QP/2026-02-08,"INR 3,813.78",3813.78,3188.09,245,30.0,159.4,191.29,0.0,3813.78,ECONOMY,Saver
BOM,COK,QP,Akasa,QP620,2026-02-11,08:05:00,10:00:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/QP/2026-02-11,"INR 3,384.25",3384.25,2801.12,245,30.0,140.06,168.07,0.0,3384.25,ECONOMY,Saver
BOM,COK,SG,SpiceJet,SG342,2026-01-15,19:40:00,21:13:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/SG/2026-01-15,"INR 5,215.85",5215.85,4451.22,245,30.0,222.56,267.07,0.0,5215.85,ECONOMY,Saver
BOM,COK,SG,SpiceJet,SG686,2026-01-18,10:40:00,13:20:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/SG/2026-01-18,"INR 4,206.48",4206.48,3541.88,245,30.0,177.09,212.51,0.0,4206.48,ECONOMY,Saver
BOM,COK,SG,SpiceJet,SG188,2026-01-21,06:20:00,08:40:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/SG/2026-01-21,"INR 3,564.37",3564.37,2963.4,245,30.0,148.17,177.8,0.0,3564.37,ECONOMY,Saver
BOM,COK,SG,SpiceJet,SG836,2026-01-24,13:45:00,16:07:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/SG/2026-01-24,"INR 3,597.87",3597.87,2993.58,245,30.0,149.68,179.61,0.0,3597.87,ECONOMY,Saver
BOM,COK,SG,SpiceJet,SG943,2026-01-27,16:05:00,17:51:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/SG/2026-01-27,"INR 3,119.72",3119.72,2562.81,245,30.0,128.14,153.77,0.0,3119.72,ECONOMY,Saver
BOM,COK,SG,SpiceJet,SG757,2026-01-30,06:40:00,09:09:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/SG/2026-01-30,"INR 5,352.04",5352.04,4573.91,245,30.0,228.7,274.43,0.0,5352.04,ECONOMY,Saver
BOM,COK,SG,SpiceJet,SG452,2026-02-02,07:45:00,10:36:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/SG/2026-02-02,"INR 4,411.84",4411.84,3726.89,245,30.0,186.34,223.61,0.0,4411.84,ECONOMY,Saver
BOM,COK,SG,SpiceJet,SG886,2026-02-05,07:30:00,10:04:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/SG/2026-02-05,"INR 3,820.60",3820.6,3194.24,245,30.0,159.71,191.65,0.0,3820.6,ECONOMY,Saver
BOM,COK,SG,SpiceJet,SG156,2026-02-08,20:05:00,22:41:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/SG/2026-02-08,"INR 3,554.12",3554.12,2954.16,245,30.0,147.71,177.25,0.0,3554.12,ECONOMY,Saver
BOM,COK,SG,SpiceJet,SG268,2026-02-11,07:25:00,10:25:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/BOM-COK/SG/2026-02-11,"INR 2,850.86",2850.86,2320.59,245,30.0,116.03,139.24,0.0,2850.86,ECONOMY,Saver
